,index,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
496,496,13.682317220901725,-4.161236081981254,13.682317220901725,0.10942268095358099,0.4012202028654615,497.96000000000026,477.80000000000035,497.08121942,174,0,0.2551828378283978,-0.4953772374694388,0.4953772374694388,0.2551828378283978,1.0294117647058822,1.7647058823529411,2.4411764705882355,1.8838724607949082,1514.6557026984885,24.45745467888409,17.98732809194405,19.55975361889023,16.200745731687018,10.066873045706476,11.928000766310099,7.4382601816675304,9.761222348780958,5.169263945406059,7.2067790184958405,3.6223225323952244,5.513414965906302,-3.819999999999999,42160655.76764314,23.34194531009007,9.202502649290771,4.478431128203509,200.36116334743966,20.35441868275992,17.189751714714255,0.0,15.744432865769006,5.907179729351506,0.0,9.589074368143644,8.417796984328938,0.0,0.0,29.800041095617345,48.53093654769288,33.373239583816016,12.005281016795308,22.74373430627263,49.842863692117646,0.0,4.567099647791355,5.733667477162185,16.335723356948126,12.426586145283864,83.51296613012913,0.0,5.749511833283905,15.787319034968565,5.687386274683562,5.749511833283905,11.600939890232516,31.909053632100836,21.1765467264019,0.0,10.357988675768818,82.71784827572635,5.022633313741326,10.902924932081056,0.0,120.49000000000001,21.65161259512051,18.00687135247258,0.0,38.05754421013515,11.204086992299825,0.0,42.1392090345284,36.39820241076966,6.06636706846161,5.316788604006331,22.071470321194752,34.032734379219626,6.064083523396432,24.203202938232838,3.2357434783877097,6.620882905513929,-0.9539878979399865,17.719594115797403,1.3233980536659107,-0.24180633068875634,-2.809400721140663,0.08333333333333333,34,3,8,0,0,0,3,1,4,6,2,10,7,0,0,0,4,3.873700000000002,128.98340000000002,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
497,497,13.722176914779276,-4.1749419115352975,13.722176914779276,0.017269293651719142,0.3864794944228345,511.9630000000003,491.8030000000004,511.07360861991,180,0,0.255182837816887,-0.5501001063145745,0.5501001063145745,0.255182837816887,1.0285714285714285,1.7714285714285714,2.4571428571428573,1.8640335965370338,1530.6056630716025,25.164561460070637,18.525332894404833,20.097758421351017,16.700745731687018,10.482322056343596,12.343449776947217,7.65944872161014,9.982410888723567,5.399913483485495,7.437428556575277,3.7203557928568514,5.611448226367929,-3.819999999999999,70446055.44577762,24.309188706332527,9.810457200685166,5.007720688917656,206.18044851701956,24.521815784510263,10.644995308801679,0.0,9.837253136417502,5.907179729351506,0.0,4.794537184071822,8.417796984328938,0.0,0.0,29.800041095617345,48.53093654769288,52.30812290060645,12.005281016795308,27.850261701113332,49.90498925071799,0.0,4.567099647791355,0.0,22.756544979874135,12.426586145283864,83.51296613012913,0.0,5.749511833283905,15.160178952647087,5.687386274683562,5.749511833283905,11.600939890232516,31.97117919070118,21.1765467264019,0.0,16.778810298694825,82.71784827572635,5.022633313741326,10.902924932081056,0.0,117.53,21.713738153720858,23.113398747313283,0.0,44.478365833061154,11.204086992299825,0.0,42.1392090345284,36.39820241076966,6.06636706846161,5.316788604006331,16.337802844032566,34.191845325659216,6.068785594613654,23.65196382809154,14.269354779109765,1.2603967323099874,-1.5982334603525201,17.6679547886951,1.0299244178358462,-0.017269293651719142,-2.830278267866423,0.12,35,1,8,0,0,0,3,1,4,7,1,10,8,0,0,0,4,3.5284000000000013,129.41299999999998,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
498,498,13.142113503886698,-1.2642272899556597,13.142113503886698,0.09484434393050067,0.4416890402311602,534.4210000000002,513.2530000000002,533.0584457119099,183,1,0.25702058856513893,-0.5497442469833321,0.5497442469833321,0.25702058856513893,1.1428571428571428,1.8857142857142857,2.5428571428571427,1.9343622603404829,1261.7066400430697,25.69794165489025,19.055511326502025,21.383865799466662,16.582626453516955,10.282717902076755,11.918299659350106,7.660562141866706,9.362300900937312,4.840574685829793,6.201820920151688,3.2008620081613146,4.320418289756473,-3.1399999999999992,46520803.02678686,26.4645008650679,11.525734288230938,6.716897854201612,215.9986554019615,19.537837263563056,5.749511833283905,5.131558479839333,5.907179729351506,5.907179729351506,0.0,14.905862972149976,4.9839785209472085,0.0,11.336785877934737,23.20187978046503,50.24567681015091,33.91972597847909,35.97640757662485,24.227001900856223,63.141275159577525,0.0,4.9839785209472085,0.0,26.813052428219834,17.32649587613434,74.56226883312208,0.0,5.749511833283905,20.06008868349756,10.818944754522896,5.749511833283905,34.53866565839977,29.8774408088796,22.554652396982227,5.917906046161393,35.462842561695524,41.778265181235575,10.045266627482652,0.0,0.0,111.66000000000001,11.876485017303356,19.490138947056174,0.0,40.2843290383162,27.940888959567182,11.336785877934737,35.58887124797876,32.046575604766076,0.0,10.30076712495354,27.93874273426508,5.414919328392123,13.719072488250234,42.29025315705966,15.885822822182469,1.4880018017785583,-0.9977491762940682,9.629849908064594,-0.3528086434820672,3.4593133592300975,1.5188805103739556,0.20833333333333334,35,1,8,0,0,0,2,1,3,7,1,11,9,0,0,0,3,4.150690000000003,134.0151999999999,1,0,0,0,0,1,0,0,1,1,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
499,499,13.561404022124517,-4.011090427163397,13.561404022124517,0.051381205571077615,0.5190115316098997,513.9790000000003,491.8030000000002,513.08925868391,182,0,0.2675852880841388,-0.5498062172794265,0.5498062172794265,0.2675852880841388,1.1142857142857143,1.8285714285714285,2.4857142857142858,1.6482237570728944,1420.614727972507,25.327698166887174,19.000388868022505,20.572814394968688,16.59459258180437,10.698355122980919,12.516382924790786,8.113010874268406,10.380178815606364,5.799185361372174,7.868677943602292,4.107469976379183,6.016704158982789,-3.5599999999999987,61890392.237486534,24.56097188667258,9.593893505694062,4.962095719580114,207.69891633377065,19.954716136718908,10.644995308801679,0.0,0.0,15.930470882759089,0.0,9.099753175368056,8.417796984328938,0.0,0.0,23.733674027155736,72.49948277693889,35.20835439691232,12.797183815961095,27.850261701113336,44.875488610310576,0.0,0.0,0.0,24.660863921060418,23.276558542492673,81.87374289668381,0.0,5.749511833283905,19.46539494394332,11.374772549367124,5.749511833283905,11.600939890232516,33.948835948822406,27.659471583331424,6.923737199690624,27.048343150859804,59.49278709167226,5.022633313741326,0.0,0.0,115.83999999999999,21.89977617071094,23.113398747313287,0.0,28.63320665138159,28.922497155687125,11.126902983393991,23.54774766949699,42.46456947923127,6.923737199690624,5.316788604006331,16.337802844032566,33.6468781384138,6.066650412341129,23.668482875129982,13.76365947166496,3.3928069032761634,-1.4360803375433817,14.045118188570365,0.28277508924453065,2.0551340093075097,-2.6243136392939452,0.2,35,1,8,0,1,1,3,0,3,6,1,10,7,0,0,0,4,2.953120000000001,130.52499999999998,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
500,500,13.528785839487602,-4.023304567311964,13.528785839487602,0.06380286515432565,0.5061232464039142,520.9960000000003,501.8440000000003,520.0409285879099,178,0,0.26758528808419835,-0.5497442469833321,0.5497442469833321,0.26758528808419835,1.2941176470588236,2.0588235294117645,2.764705882352941,1.6669691051138642,1403.616535572889,24.620591385700628,18.12379994641745,20.51272205429136,16.09459258180437,10.052703053657218,12.75038366672198,7.560083146002651,10.685353939198627,5.336585254227187,8.21261443973087,3.794361344532985,6.408883887759818,-3.1499999999999995,40137698.032034725,23.989792594402715,9.241414481912722,4.586309885842914,204.55892758512869,14.637927532712578,10.644995308801679,5.131558479839333,0.0,15.930470882759089,0.0,14.416541779374388,13.401775505276145,0.0,11.336785877934737,11.600939890232516,54.80329714831867,34.90103089269467,18.491111810809556,27.850261701113336,55.65644669340109,0.0,4.9839785209472085,0.0,24.660863921060418,23.276558542492673,63.11881389645474,0.0,5.749511833283905,19.46539494394332,10.818944754522896,5.749511833283905,22.937725768167255,38.93281446976961,27.659471583331424,6.923737199690624,27.17881965401127,40.60738158829174,5.022633313741326,0.0,0.0,128.73,21.89977617071094,23.113398747313287,0.0,45.02214461776638,12.10820789760957,22.463688861328727,34.994177508424514,12.13273413692322,6.923737199690624,10.30076712495354,16.337802844032566,33.54644895461622,7.137715172453736,27.629734749308266,15.372248310085316,2.5249919582593052,-1.5976881575938768,7.57305506078514,0.13328289191578713,2.0192151523115003,-2.644559647696946,0.22727272727272727,34,1,9,0,1,1,2,1,3,8,1,12,7,0,0,0,4,2.4096200000000003,126.19700000000002,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
501,501,13.723041319457366,-4.053211974719373,13.723041319457366,0.05700014406589071,0.49312061019786113,535.0230000000004,513.8550000000004,534.0565786519101,184,0,0.2675743091152136,-0.5497442469833321,0.5497442469833321,0.2675743091152136,1.2285714285714286,2.0285714285714285,2.7714285714285714,1.6831546093101275,1389.6435417922655,25.16456146007064,18.615363777980168,21.004285885854074,16.683908979281412,10.636036386990552,13.33371700005531,7.819858008565607,10.945128801761586,5.464882729211828,8.340911914715507,3.8232227909571335,6.482618767350731,-3.149999999999999,59695222.735880256,24.95825447861197,10.224599788537702,5.416751523762362,210.92386969952523,14.637927532712576,10.644995308801679,5.131558479839333,0.0,15.930470882759089,0.0,14.416541779374388,13.401775505276145,0.0,11.336785877934737,17.667306958694127,55.157751702783074,34.90103089269467,18.491111810809556,27.850261701113332,55.65644669340109,0.0,4.9839785209472085,0.0,30.578769967221813,23.276558542492673,63.62172947321935,0.0,5.749511833283905,19.465394943943316,10.818944754522896,5.749511833283905,22.937725768167255,38.93281446976961,27.659471583331424,0.0,34.45701140816629,46.67374865675335,5.022633313741326,0.0,0.0,128.73000000000002,21.899776170710936,23.113398747313283,0.0,45.02214461776637,18.52902952053558,23.32105899255774,28.9278104399629,24.26546827384644,0.0,10.30076712495354,16.337802844032566,34.01539972937056,7.179428826536769,27.682407932906777,15.40375153766448,1.7255532408063687,-1.5917832289810308,9.315612633422226,1.732356620786408,0.23128708769467288,-2.6662366024294575,0.2608695652173913,35,1,9,0,1,1,2,1,3,8,1,12,7,0,0,0,4,2.881400000000001,130.69400000000002,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
502,502,13.628905516988231,-3.9454341969415956,13.628905516988231,0.07031467074892417,0.5262309966209883,500.5780000000002,478.40200000000027,500.09555100391,178,0,0.26753036316824547,-0.5497442469833321,0.5497442469833321,0.26753036316824547,1.2352941176470589,2.0294117647058822,2.764705882352941,1.6531862243122624,1366.7750696182952,24.45745467888409,18.530292523784393,20.163285685639845,16.18390897928141,10.447054150485938,12.766770290541471,7.825436996925967,10.514272009649963,5.408338411782032,8.049270494497973,3.7988579698109666,6.280382363733502,-3.439999999999999,42143183.34923337,23.70927669440179,9.4320632711104,4.752666580433209,200.62060347264352,14.637927532712576,10.644995308801679,5.131558479839333,0.0,15.930470882759089,0.0,14.416541779374388,13.401775505276145,0.0,11.336785877934737,12.13273413692322,55.157751702783074,29.878397578953344,18.491111810809556,27.850261701113332,44.05550680316857,0.0,4.9839785209472085,0.0,31.081685543986428,23.276558542492673,64.16254765117502,0.0,5.749511833283905,19.465394943943316,10.818944754522896,5.749511833283905,11.336785877934737,38.93281446976961,27.659471583331424,6.923737199690624,33.59964127693728,46.673748656753354,0.0,0.0,0.0,128.73000000000002,21.899776170710936,23.113398747313283,0.0,39.99951130402505,18.52902952053558,22.463688861328727,16.795076303039682,36.39820241076966,6.923737199690624,10.30076712495354,4.736862953800049,33.88191207504958,1.0964498563323348,27.717967886957133,15.145683763932135,2.5951658205734356,-1.4857700600300185,9.91877489266749,0.9860690704800417,2.081961124635634,-2.5215477639310957,0.2608695652173913,34,1,9,0,1,1,2,1,3,8,1,11,7,0,0,0,4,2.1463199999999993,125.80400000000004,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
503,503,13.092991351665141,-4.229085430053816,13.092991351665141,0.03218495422860457,0.4720461985098195,485.92500000000024,467.78100000000035,485.05795855591,170,0,0.2651591182981363,-0.5454669614141778,0.5454669614141778,0.2651591182981363,1.0303030303030303,1.7575757575757576,2.4242424242424243,2.019197899779699,1324.0332150898803,24.009860921691388,17.241256005721407,18.813681532667587,15.690709030554949,9.452743680164486,11.31387140076811,6.6752281171239005,8.762488023841817,4.405624462857303,6.027429060680512,2.874095559889882,4.385491914026894,-3.8199999999999985,16901578.88711588,23.834993805752852,10.198761606958621,6.119512179295533,195.07528873972703,19.954716136718908,10.644995308801679,0.0,0.0,15.930470882759089,0.0,9.51663204852391,8.417796984328938,0.0,0.0,41.942428270912835,54.10404107776215,16.273471080121883,18.766489103912946,27.850261701113332,50.951508717144456,0.0,0.0,0.0,4.895483475517775,17.148681009735952,88.95559415704692,0.0,5.749511833283905,19.882273817099176,11.374772549367124,5.749511833283905,11.600939890232516,27.404079542909827,14.817828337479405,0.0,15.921440167465814,77.70154133542937,5.022633313741326,6.076020106833881,0.0,124.63,21.899776170710936,23.113398747313283,0.0,32.48191788062056,5.687386274683562,12.152040213667762,43.50799995204719,30.33183534230805,0.0,10.038883468458419,16.337802844032566,33.68298659235108,5.958394595621465,23.30447564422754,13.728315632837031,0.8515757851728432,-1.902469464273284,16.92236315105995,1.9008786148204138,0.0,-2.9187427740392624,0.043478260869565216,33,2,8,0,0,0,3,0,3,6,2,10,8,0,0,0,3,3.1648000000000014,123.69069999999999,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
504,504,13.333064276298504,-4.1369362545547625,13.333064276298504,0.10545823583501224,0.5170861548507887,491.88900000000024,475.7610000000003,491.04337111191,172,0,0.27046354884965285,-0.548124922915186,0.548124922915186,0.27046354884965285,1.2424242424242424,2.0303030303030303,2.757575757575758,1.619776811422293,1356.1931557345993,23.750347897697544,17.01860729911011,18.59103282605629,15.683908979281412,9.366055671350653,11.184083473160518,6.829379167127007,9.096547108464968,4.694204569246744,6.686532220980746,3.1801603263886866,4.9290038349774985,-3.7699999999999996,27755483.766737875,22.424871371788768,8.636673249455383,4.427901478905463,192.68981079144513,24.691579090518957,16.394507142085583,12.548679525334514,0.0,15.930470882759089,0.0,9.476340119217006,12.72301297562517,5.098681808301038,0.0,11.600939890232516,36.39820241076966,22.849295445513008,25.31124550982552,32.58712465491338,45.00596511346205,0.0,9.780484743446223,0.0,11.440239881430351,23.462618884079582,59.24749785628266,0.0,11.49902366656781,24.202257897743365,11.50524905251859,11.49902366656781,11.600939890232516,43.91538103385553,21.36258474339198,0.0,10.357988675768818,53.556896526362124,5.022633313741326,0.0,0.0,142.89,28.444532576623516,23.113398747313283,0.0,45.21665774754199,0.0,8.987018926441419,55.771210592121875,0.0,0.0,10.415470412307368,21.074665797832616,39.409017818236,5.993728665740964,23.19406217539615,17.31203829143025,0.29085168065882994,-1.4141589110250818,9.934801891491007,1.3696760910610255,-0.7659964903681955,-2.7962434348431873,0.15,33,1,11,0,1,1,2,1,3,9,1,13,7,0,0,0,4,1.0924999999999998,114.79300000000003,1,0,0,0,0,2,0,0,1,1,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
505,505,13.456390714771048,-4.203605493237891,13.456390714771048,0.04533144221365748,0.4537187876959576,538.9670000000003,521.8310000000004,538.01510776391,184,0,0.2674401922828454,-0.5497442469833321,0.5497442469833321,0.2674401922828454,1.2857142857142858,2.057142857142857,2.7714285714285714,1.692526940956358,1423.9179916929904,25.32769816688717,18.233189746158626,20.622111854032532,16.59459258180437,9.815734052200554,12.513414665265316,7.143779091605846,10.375999366724773,4.916162896405359,7.750416523357538,3.2485442298337297,5.561750492483419,-3.55,68450505.02391498,24.570658239260528,9.599904443925439,4.96580708222161,208.4210759297458,24.111653440312672,10.644995308801679,16.630582146407143,6.792942306099827,15.930470882759089,0.0,14.416541779374388,13.401775505276145,0.0,11.336785877934737,11.600939890232516,30.33183534230805,35.403946469459285,18.491111810809556,37.32398760871343,55.65644669340109,0.0,4.9839785209472085,0.0,11.316305098443785,30.572416425357115,51.99191091306074,0.0,17.248535499851716,28.939120851543414,10.818944754522896,17.248535499851716,22.937725768167255,46.22867235263405,21.238649960405414,0.0,16.051916670617278,40.60738158829174,5.022633313741326,0.0,0.0,147.18999999999997,28.32059779363695,23.113398747313283,0.0,56.03591883627899,0.0,15.64200186923097,49.86936763672868,0.0,0.0,10.30076712495354,25.811528751632665,43.91086590059915,7.0551817012463225,27.504790729102112,15.13931812627792,0.3360554587964113,-1.5250447998137324,6.909851010646566,-0.3926966736653579,-0.16582973434278392,-1.5780472744021548,0.19047619047619047,35,1,11,0,1,1,2,1,3,10,1,14,8,0,0,0,4,1.9035999999999997,124.93600000000002,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
506,506,13.546749319760334,-4.209932933100683,13.546749319760334,0.04362067737026076,0.4913349855550911,531.9500000000003,511.7900000000004,531.06343785991,188,0,0.26744017059942965,-0.5448150979164422,0.5448150979164422,0.26744017059942965,1.0277777777777777,1.7222222222222223,2.388888888888889,1.7348259117356495,1441.2157365222959,26.034804948073717,19.10977866776368,20.68220419470986,17.111429334209976,10.504279340337705,12.322307142147574,7.606203139609142,9.98032056287005,5.366574306055186,7.394291329733797,3.5221802177254475,5.130098119751907,-3.9599999999999995,93019943.25438502,25.14245824732595,9.956679747661914,4.881415143231242,211.5610646783878,29.428442044319006,23.858759237827517,11.49902366656781,0.0,15.930470882759089,0.0,9.099753175368056,8.417796984328938,0.0,0.0,23.733674027155736,48.02802097092827,23.321143062799074,18.766489103912946,37.32398760871343,44.875488610310576,0.0,0.0,0.0,4.895483475517775,36.993238048283125,70.74683991328982,0.0,17.248535499851716,28.939120851543414,11.374772549367124,17.248535499851716,11.600939890232516,47.665515454612844,10.023291153407584,0.0,20.715977351537635,59.49278709167226,5.022633313741326,0.0,0.0,134.3,21.899776170710936,23.113398747313283,0.0,57.194705476214196,5.687386274683562,4.305215991296234,68.75477314010921,0.0,0.0,5.316788604006331,25.811528751632665,44.59293595692466,6.044613852868438,23.78684449960892,13.778855764993585,0.4249847962211595,-1.4896541623961297,12.39017768619205,0.0,0.39432425042721,-1.561971533728788,0.16666666666666666,36,1,10,0,1,1,3,0,3,8,1,12,7,0,0,0,4,2.5607000000000006,129.7505,0,0,0,0,1,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
507,507,13.542328214771048,-4.215510255142653,13.542328214771048,0.05199810888032408,0.4424138383173059,552.9940000000003,533.8420000000003,552.0307578279101,190,0,0.26744017059949016,-0.5497442469833321,0.5497442469833321,0.26744017059949016,1.25,2.0,2.7222222222222223,1.7181005927855428,1441.0400488634314,26.034804948073717,18.940296527345172,21.32921863521908,17.09459258180437,10.315734052200554,13.013414665265316,7.434176251871951,10.666396526990878,5.085769244772865,7.9200228717250445,3.392024416120144,5.705230678769834,-3.55,103267828.09687716,25.540154591082622,10.20704018600565,5.173130436656268,214.7860180441424,24.111653440312672,23.858759237827517,16.630582146407143,0.0,15.930470882759089,0.0,14.416541779374388,13.401775505276145,0.0,11.336785877934737,11.600939890232516,30.33183534230805,35.403946469459285,18.491111810809556,37.32398760871343,55.65644669340109,0.0,4.9839785209472085,0.0,11.316305098443785,36.993238048283125,51.99191091306074,0.0,17.248535499851716,28.939120851543414,10.818944754522896,17.248535499851716,22.937725768167255,52.649493975560056,21.238649960405414,0.0,16.051916670617278,40.60738158829174,5.022633313741326,0.0,0.0,147.18999999999997,28.32059779363695,23.113398747313283,0.0,62.456740459204994,0.0,15.64200186923097,49.86936763672868,0.0,0.0,10.30076712495354,25.811528751632665,44.56107423393248,7.080094465249997,27.636393620258573,15.190860862008066,0.34872916556102695,-1.4977662994735714,6.959044970446586,-0.3926966736653579,0.38432582339595456,-1.5756157232693049,0.22727272727272727,36,1,11,0,1,1,2,1,3,10,1,14,8,0,0,0,4,1.9460999999999997,129.803,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
